Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000113645,WWC1,80,0.81393,140,1.83761,19,-1.3971,20,-1.3883,30,-0.9414,62,0.38734,50,0.05230,28,-0.8385
ENSG00000113643,RARS1,80,0.93586,50,0.14331,4,-3.3804,55,0.30955,51,0.21743,46,0.00944,33,-0.5231,36,-0.3757
ENSG00000188573,FBLL1,80,-0.4788,19,-2.5862,217,1.16114,110,0.01356,137,0.49326,80,-0.4816,47,-1.2772,124,0.21595
ENSG00000120137,PANK3,80,-0.0893,50,-0.8246,93,0.14439,96,0.19593,100,0.34665,80,-0.0966,60,-0.5382,90,0.09643
ENSG00000184347,SLIT3,80,0.21731,59,-0.2766,17,-2.1149,94,0.47358,121,1.32048,44,-0.7291,32,-1.2018,12,-2.6813
ENSG00000181163,NPM1,80,-1.1959,254,0.62268,180,0.05284,273,0.74224,166,-0.0929,132,-0.4284,167,-0.0632,154,-0.1937
ENSG00000072803,FBXW11,80,-0.5201,130,0.24755,60,-0.9698,152,0.50454,133,0.37933,106,-0.0872,107,-0.0709,82,-0.4875
ENSG00000214357,NEURL1B,80,1.17182,49,0.33084,39,-0.0148,24,-0.7902,54,0.66952,34,-0.2599,2,-4.2761,8,-2.3204
ENSG00000120129,DUSP1,80,-0.5890,810,4.32955,38,-1.6917,44,-1.4971,26,-2.5836,38,-1.6914,42,-1.5555,38,-1.7074
ENSG00000113719,ERGIC1,80,0.90409,74,0.77024,20,-1.2786,32,-0.5918,57,0.42648,25,-0.9396,41,-0.2003,22,-1.1498
ENSG00000037241,RPL26L1,80,0.65131,81,0.67921,78,0.60712,23,-1.2972,57,0.12622,40,-0.4545,36,-0.6047,27,-1.0601
ENSG00000113732,ATP6V0E1,80,0.22707,177,1.60502,73,0.06957,56,-0.3485,38,-1.1296,66,-0.0810,61,-0.2002,70,0.00943
ENSG00000164463,CREBRF,80,0.94662,59,0.43475,15,-1.6826,40,-0.2026,42,-0.1608,25,-0.9244,41,-0.1524,67,0.64729
ENSG00000145919,BOD1,80,0.61091,62,0.18684,115,1.24089,59,0.11445,54,-0.0528,12,-2.3075,44,-0.3463,18,-1.7207
ENSG00000113742,CPEB4,80,0.02292,70,-0.2007,51,-0.6954,70,-0.1886,92,0.31333,83,0.07014,64,-0.3360,99,0.35622
ENSG00000170091,NSG2,80,-3.0344,119,-2.4595,699,0.24054,1532,1.61713,665,0.20877,278,-1.2002,1053,0.93075,267,-1.2570
ENSG00000184845,DRD1,80,0.67221,51,-0.0640,32,-0.7973,86,0.79388,18,-1.9086,4,-3.6728,223,2.68724,1,-4.9137
ENSG00000164466,SFXN1,80,0.05040,75,-0.0527,70,-0.1754,108,0.53076,86,0.20352,71,-0.1336,57,-0.4856,59,-0.4289
ENSG00000145920,CPLX2,80,-2.0172,50,-2.6998,380,0.37653,337,0.18192,325,0.15464,430,0.58264,437,0.60875,325,0.12307
ENSG00000289731,ENSG00000289731,80,1.38884,4,-3.2135,1,-4.4665,47,0.44694,49,0.73103,31,-0.2076,41,0.22613,2,-3.8242
ENSG00000122203,KIAA1191,80,-0.6930,99,-0.3646,206,0.82266,147,0.25826,155,0.46244,107,-0.2421,62,-1.0841,84,-0.6122
ENSG00000175414,ARL10,80,1.06018,13,-1.7434,25,-0.8158,48,0.19686,51,0.38405,59,0.53767,18,-1.3099,28,-0.6304
ENSG00000146066,HIGD2A,80,-0.3582,163,0.79759,90,-0.1709,102,0.02026,101,0.00100,105,0.06785,114,0.20386,49,-1.0980
ENSG00000175416,CLTB,80,-1.2127,60,-1.6478,283,0.78306,208,0.26933,229,0.57993,151,-0.2456,112,-0.7015,178,0.02047
ENSG00000113194,FAF2,80,1.02131,42,-0.0557,92,1.26634,58,0.47853,28,-0.8046,25,-0.8324,17,-1.4308,34,-0.3713
ENSG00000146083,RNF44,80,0.45745,47,-0.4088,116,1.09630,112,1.02788,40,-0.7849,29,-1.1320,34,-0.8787,66,0.14341
ENSG00000169258,GPRIN1,80,1.02766,0,-7.2671,30,-0.5432,29,-0.5966,71,1.17911,46,0.08904,9,-2.3815,24,-0.8992
ENSG00000074317,SNCB,80,-2.4046,34,-3.6386,581,0.64758,345,-0.2049,699,1.42421,473,0.30456,76,-2.4898,233,-0.8138
ENSG00000048140,TSPAN17,80,1.47338,24,-0.5254,11,-1.6723,59,0.91142,36,0.14335,34,-0.0037,12,-1.5852,10,-1.8822
ENSG00000113763,UNC5A,80,0.71910,6,-3.1361,27,-0.9824,69,0.47077,85,1.18045,36,-0.5601,24,-1.1705,18,-1.5577
ENSG00000169230,PRELID1,80,-0.0789,72,-0.2540,96,0.21194,84,-0.0049,86,0.04910,106,0.36407,58,-0.5744,88,0.06507
ENSG00000169223,LMAN2,80,0.44832,131,1.29342,30,-1.0839,89,0.62567,45,-0.5698,29,-1.1559,63,0.06001,50,-0.2993
ENSG00000169220,RGS14,80,0.32305,29,-1.2746,6,-3.5644,103,0.74622,16,-2.4427,9,-2.9279,382,3.63037,0,-6.6866
ENSG00000131188,PRR7,80,0.49829,58,-0.0134,85,0.60253,88,0.65232,45,-0.5173,52,-0.2131,61,0.05589,30,-1.0563
ENSG00000113758,DBN1,80,0.01035,88,0.15151,122,0.70116,127,0.77454,72,-0.2106,35,-1.2573,94,0.26609,35,-1.2633
ENSG00000196923,PDLIM7,80,1.58860,35,0.17980,31,-0.0240,40,0.38906,21,-0.7496,9,-1.8705,43,0.48246,14,-1.2300
ENSG00000183258,DDX41,869,3.98815,52,-1.4778,59,-1.2808,69,-1.0480,47,-1.8616,91,-0.6252,43,-1.7558,33,-2.1590
ENSG00000146067,FAM193B,80,1.41160,46,0.43420,13,-1.5405,53,0.67062,26,-0.5670,22,-0.7202,22,-0.7089,36,0.04795
ENSG00000184840,TMED9,80,-0.0151,135,0.84335,114,0.56323,105,0.41716,71,-0.2709,71,-0.2007,59,-0.5072,33,-1.3510
ENSG00000027847,B4GALT7,80,1.31614,21,-0.8802,57,0.71543,31,-0.2651,38,0.09592,30,-0.3203,8,-2.3028,25,-0.5717
ENSG00000204677,FAM153CP,80,1.18070,24,-0.7538,4,-3.3957,18,-1.2295,52,0.60935,66,0.83380,23,-0.8293,24,-0.7542
ENSG00000145916,RMND5B,80,1.28185,37,-0.0239,38,0.03082,30,-0.3289,38,0.03247,18,-1.1205,22,-0.8059,35,-0.1252
ENSG00000145912,NHP2,80,-0.9052,151,0.08398,191,0.46606,130,-0.1585,160,0.23385,134,-0.1052,167,0.24760,100,-0.5668
ENSG00000197451,HNRNPAB,80,0.30601,77,0.24148,77,0.23739,69,0.05925,78,0.35584,40,-0.7746,50,-0.4467,35,-0.9896
ENSG00000113240,CLK4,80,1.08809,76,1.00143,4,-3.4821,48,0.23830,29,-0.6876,48,0.23536,34,-0.3213,39,-0.1032
ENSG00000176783,RUFY1,80,1.51988,81,1.54609,0,-5.5050,41,0.35346,21,-0.8080,27,-0.3343,13,-1.3688,22,-0.6127
ENSG00000169045,HNRNPH1,80,-0.7729,238,0.98884,83,-0.7108,139,0.08343,128,-0.0495,142,0.11627,126,-0.0732,123,-0.1068
ENSG00000127022,CANX,80,-2.8058,1057,1.21503,858,0.84606,524,0.02755,449,-0.2752,461,-0.1765,259,-1.0682,565,0.14978
ENSG00000161013,MGAT4B,80,0.72533,63,0.32623,54,0.07902,80,0.72489,49,-0.1022,37,-0.5028,33,-0.7099,21,-1.3889
ENSG00000161011,SQSTM1,80,-1.3441,353,1.01963,284,0.64286,209,0.13483,166,-0.2858,214,0.17660,119,-0.7460,161,-0.2798
ENSG00000197226,TBC1D9B,80,0.12791,74,0.00963,78,0.08025,95,0.41001,62,-0.3396,91,0.33996,64,-0.2205,70,-0.0983
ENSG00000113269,RNF130,796,2.55355,218,0.12910,141,-0.5579,116,-0.8585,124,-0.9222,123,-0.7653,79,-1.4291,168,-0.2858
ENSG00000050748,MAPK9,80,-1.2039,42,-2.1625,297,0.87781,272,0.72691,233,0.63776,135,-0.4052,125,-0.5211,97,-0.9174
ENSG00000131446,MGAT1,80,1.04704,65,0.68600,27,-0.7078,58,0.49427,31,-0.6013,31,-0.4955,25,-0.8492,48,0.17122
ENSG00000250222,TRIM7-AS2,80,1.37638,72,1.17424,0,-6.5982,21,-0.8330,24,-0.7225,35,-0.0260,52,0.62640,23,-0.6810
ENSG00000146063,TRIM41,80,1.25805,52,0.50388,9,-2.1231,48,0.39368,37,-0.0346,24,-0.7262,16,-1.3142,38,0.01600
ENSG00000204628,RACK1,80,-1.5985,391,0.89979,200,-0.2009,237,0.06525,195,-0.3017,259,0.21229,244,0.11453,276,0.31179
ENSG00000112679,DUSP22,80,1.12506,50,0.34048,29,-0.5518,30,-0.4556,40,-0.0325,29,-0.5450,22,-0.9364,47,0.22969
ENSG00000112685,EXOC2,80,1.42474,24,-0.5981,7,-2.3185,58,0.83997,35,0.04194,13,-1.4217,16,-1.1649,42,0.30902
ENSG00000124535,WRNIP1,80,0.24919,63,-0.1414,52,-0.4401,100,0.60914,81,0.35373,63,-0.1254,39,-0.8576,46,-0.6265
ENSG00000124570,SERPINB6,80,0.44399,259,2.71408,8,-2.9215,29,-1.1260,29,-1.3543,44,-0.5189,43,-0.5514,60,-0.0299
ENSG00000124588,NQO2,80,1.33375,40,0.13257,30,-0.3189,37,0.04697,35,-0.0820,25,-0.5992,27,-0.4907,21,-0.8497
ENSG00000137274,BPHL,80,1.31187,50,0.49017,38,0.05130,27,-0.5012,41,0.20191,24,-0.6531,16,-1.2951,12,-1.6909
ENSG00000137267,TUBB2A,1497,0.15386,329,-2.1618,1809,0.46491,1691,0.35290,2078,0.98001,1098,-0.3396,356,-2.0452,591,-1.2891
ENSG00000137285,TUBB2B,80,-2.3174,719,1.11881,454,0.33483,278,-0.4490,199,-1.1516,1106,1.94127,215,-0.8435,246,-0.6407
ENSG00000137266,SLC22A23,80,1.49345,14,-1.2939,30,-0.1721,52,0.73034,18,-1.1318,6,-2.5120,46,0.50834,52,0.70981
ENSG00000112739,PRPF4B,80,0.25268,144,1.25143,57,-0.2786,73,0.10536,49,-0.6586,68,-0.0048,64,-0.1196,53,-0.4088
ENSG00000198721,ECI2,80,0.55700,120,1.25891,25,-1.2343,45,-0.3716,27,-1.3268,68,0.29587,106,1.03337,42,-0.4746
ENSG00000214113,LYRM4,80,1.24899,52,0.49642,33,-0.2478,19,-1.0918,30,-0.4669,37,-0.0650,38,-0.0037,33,-0.2035
ENSG00000124785,NRN1,80,-0.4358,2,-5.8785,69,-0.6655,60,-0.8828,198,1.57429,208,1.13858,6,-4.1501,38,-1.5536
ENSG00000124783,SSR1,852,2.99671,183,0.01651,128,-0.5493,123,-0.6076,81,-1.4635,73,-1.3914,77,-1.3166,131,-0.5056
ENSG00000239264,TXNDC5,80,1.08117,53,0.39173,73,0.91772,25,-0.7687,35,-0.3609,13,-1.8060,30,-0.4966,39,-0.1036
ENSG00000124802,EEF1E1,80,0.82149,37,-0.4361,95,1.12720,43,-0.1942,48,-0.0319,17,-1.6212,26,-0.9390,44,-0.1478
ENSG00000111843,TMEM14C,80,0.25384,151,1.33956,112,0.80771,59,-0.2441,43,-0.8762,63,-0.1275,39,-0.8601,52,-0.4409
ENSG00000137210,TMEM14B,80,0.09611,141,1.03923,85,0.18756,65,-0.2353,52,-0.6956,92,0.32423,78,0.05675,56,-0.4669
ENSG00000224531,SMIM13,80,-0.5666,28,-2.1497,242,1.25435,128,0.16763,136,0.35474,95,-0.3049,64,-0.9096,107,-0.1172
ENSG00000205269,TMEM170B,865,3.95301,32,-2.1813,35,-2.0665,79,-0.8576,62,-1.4294,85,-0.7431,41,-1.8142,40,-1.8519
ENSG00000112137,PHACTR1,80,-0.8853,111,-0.3900,148,0.06896,124,-0.2115,149,0.10961,71,-1.0670,396,1.79798,39,-1.9521
ENSG00000145990,GFOD1,80,-0.1729,19,-2.2975,89,-0.0053,94,0.08485,123,0.71159,127,0.57827,58,-0.6677,56,-0.7237
ENSG00000124523,SIRT5,80,1.49068,35,0.06837,7,-2.3584,38,0.19415,39,0.33149,21,-0.6916,23,-0.5618,13,-1.4528
ENSG00000225921,NOL7,80,0.14304,87,0.28260,127,0.91302,47,-0.7043,59,-0.4234,78,0.10690,62,-0.2719,74,0.02366
ENSG00000010017,RANBP9,80,0.22599,51,-0.4843,63,-0.1498,67,-0.0561,101,0.83453,53,-0.4203,38,-0.9355,41,-0.8236
ENSG00000050393,MCUR1,879,4.04048,54,-1.4121,48,-1.5744,67,-1.0887,73,-1.1534,44,-1.7204,18,-3.0441,27,-2.4141
ENSG00000112149,CD83,80,1.30031,14,-1.4594,54,0.62551,38,0.03307,45,0.39948,17,-1.1578,10,-1.9565,23,-0.7621
ENSG00000047579,DTNBP1,80,1.10124,33,-0.3721,14,-1.6244,59,0.57343,27,-0.7811,21,-1.0612,118,1.83567,7,-2.6291
ENSG00000124788,ATXN1,851,3.62165,113,-0.4126,37,-2.0969,77,-0.9982,67,-1.4175,52,-1.5794,82,-0.9096,55,-1.5176
ENSG00000112186,CAP2,80,-1.5488,51,-2.2191,211,-0.0638,369,0.85565,374,1.28148,155,-0.5537,131,-0.8069,80,-1.5610
ENSG00000137414,FAM8A1,80,0.39093,104,0.82082,53,-0.2824,77,0.32631,57,-0.2033,41,-0.6719,48,-0.4177,56,-0.1759
ENSG00000124789,NUP153,80,1.41497,83,1.48277,26,-0.4756,31,-0.1736,28,-0.4545,17,-1.0885,15,-1.3163,14,-1.4072
ENSG00000137364,TPMT,80,1.48042,23,-0.5739,1,-5.0654,21,-0.7121,39,0.32037,32,-0.0637,36,0.12336,25,-0.4668
ENSG00000124795,DEK,80,0.38591,194,1.98185,37,-0.8149,21,-1.6534,32,-1.2490,50,-0.3616,47,-0.4511,106,0.85314
ENSG00000172201,ID4,80,-0.9633,683,2.91935,102,-0.5902,51,-1.6398,26,-2.9135,235,0.75216,130,-0.2228,131,-0.2062
ENSG00000152954,NRSN1,828,2.60712,27,-3.0172,217,0.08892,198,-0.0568,165,-0.4319,79,-1.4682,98,-1.1472,109,-0.9863
ENSG00000124532,MRS2,80,1.30344,32,-0.2147,44,0.26017,41,0.15396,38,0.08059,15,-1.3649,20,-0.9371,23,-0.7524
ENSG00000112294,ALDH5A1,1659,3.74070,91,-1.7047,185,-0.6381,155,-0.9054,132,-1.3538,112,-1.3976,77,-1.9582,96,-1.6191
ENSG00000137261,KIAA0319,874,4.03972,66,-1.1009,89,-0.6492,42,-1.7647,59,-1.4961,49,-1.5605,28,-2.3622,23,-2.6611
ENSG00000111802,TDP2,80,0.66876,31,-0.8242,42,-0.3611,77,0.59774,55,0.05630,42,-0.3694,46,-0.2192,49,-0.1212
ENSG00000112304,ACOT13,80,0.77768,58,0.23990,76,0.68793,33,-0.6244,43,-0.2904,48,-0.0617,35,-0.5703,40,-0.3609
ENSG00000112308,C6orf62,80,-0.7829,242,1.00522,152,0.21705,121,-0.1382,97,-0.5950,202,0.69593,104,-0.3799,131,-0.0210
ENSG00000111913,RIPOR2,80,-0.4625,92,-0.2547,179,0.83732,151,0.54766,131,0.42983,53,-1.0888,49,-1.2238,79,-0.4804
ENSG00000112763,BTN2A1,80,1.40542,26,-0.4557,49,0.54086,66,1.04565,19,-1.1465,10,-1.8823,17,-1.0833,46,0.43586
ENSG00000182952,HMGN4,80,1.20602,26,-0.6334,16,-1.3299,32,-0.3313,44,0.27290,30,-0.3957,29,-0.4363,43,0.16453
ENSG00000291112,ENSG00000291112,80,0.87661,23,-1.0770,114,1.51190,47,0.00190,47,0.00366,22,-1.1921,21,-1.2362,22,-1.1450
ENSG00000269293,ZSCAN16-AS1,80,0.37131,116,0.99745,37,-0.8391,50,-0.3765,52,-0.3858,34,-0.9693,112,0.93247,51,-0.3571
ENSG00000204713,TRIM27,80,0.68855,36,-0.5840,57,0.12001,51,-0.0602,72,0.68604,40,-0.4218,23,-1.2648,24,-1.1985
ENSG00000204681,GABBR1,80,-2.3708,221,-0.8549,501,0.43852,509,0.46186,431,0.25013,547,0.58211,444,0.23811,235,-0.7643
ENSG00000206503,HLA-A,80,-0.8663,255,1.00246,173,0.33991,187,0.47380,68,-1.3245,160,0.21777,126,-0.1621,214,0.69702
ENSG00000204619,PPP1R11,80,0.37354,51,-0.3544,92,0.60593,46,-0.4929,82,0.55698,42,-0.6525,40,-0.7309,39,-0.7761
ENSG00000231074,HCG18,80,1.40111,35,-0.0080,7,-2.3818,42,0.27549,39,0.23310,8,-2.2109,22,-0.6995,39,0.17912
ENSG00000241370,RPP21,80,0.72167,60,0.23513,42,-0.3389,34,-0.6692,54,0.07998,43,-0.2881,63,0.31523,34,-0.6343
ENSG00000204592,HLA-E,80,-0.0157,383,2.99883,27,-1.6780,33,-1.3833,24,-2.0934,32,-1.4184,64,-0.3624,118,0.61545
ENSG00000204590,GNL1,80,-0.4356,115,0.13966,213,1.17653,148,0.54391,93,-0.2485,57,-0.9641,91,-0.2348,73,-0.5704
ENSG00000204574,ABCF1,80,1.15466,42,0.07545,18,-1.1993,57,0.55503,27,-0.7251,25,-0.7456,54,0.48712,43,0.11799
ENSG00000204569,PPP1R10,80,1.12235,56,0.51248,57,0.54255,31,-0.4108,29,-0.6801,47,0.23006,24,-0.7954,27,-0.6647
ENSG00000204568,MRPS18B,80,0.83091,70,0.59179,54,0.17018,49,0.00602,43,-0.2228,33,-0.5796,37,-0.4150,31,-0.6691
ENSG00000137343,ATAT1,80,0.17142,79,0.15448,137,1.06930,62,-0.2288,64,-0.2278,47,-0.6675,26,-1.5418,96,0.46541
ENSG00000204564,C6orf136,80,0.60820,39,-0.5533,91,0.82917,59,0.10915,53,-0.0940,53,-0.0689,34,-0.7292,37,-0.6111
ENSG00000196230,TUBB,789,0.46165,256,-1.3029,720,0.30998,681,0.21925,826,0.73588,378,-0.7088,207,-1.6181,437,-0.4853
ENSG00000137312,FLOT1,80,-1.0171,126,-0.3235,157,0.02241,267,0.90749,181,0.33622,159,0.04770,97,-0.7338,117,-0.4380
ENSG00000204580,DDR1,80,-0.5395,492,2.78303,43,-1.4810,54,-1.1384,35,-2.0321,173,0.69926,30,-2.0331,153,0.49256
ENSG00000137411,VARS2,80,1.28622,39,0.05225,41,0.14176,42,0.19812,26,-0.6720,41,0.15312,31,-0.2814,21,-0.9178
ENSG00000204525,HLA-C,80,-0.3403,252,1.60816,103,0.06207,60,-0.7852,77,-0.4968,85,-0.2481,51,-1.0463,132,0.45558
ENSG00000234745,HLA-B,80,-1.5076,470,1.34007,175,-0.3175,273,0.39436,158,-0.5899,191,-0.1770,165,-0.4096,311,0.61312
ENSG00000198563,DDX39B,80,-0.5674,270,1.46053,81,-0.5469,173,0.66771,85,-0.5783,106,-0.1265,102,-0.1958,82,-0.5280
ENSG00000213760,ATP6V1G2,80,-1.5666,38,-2.6699,396,0.95982,159,-0.5281,334,0.93022,259,0.24168,107,-1.1388,186,-0.2818
ENSG00000204469,PRRC2A,80,-0.2352,151,0.80008,53,-0.8866,110,0.27405,86,-0.1586,113,0.31591,67,-0.5045,98,0.07758
ENSG00000204463,BAG6,80,-0.3788,161,0.74864,83,-0.3206,84,-0.2985,117,0.29686,100,-0.0365,78,-0.4207,82,-0.3513
ENSG00000204435,CSNK2B,80,-0.4311,154,0.62189,132,0.35839,155,0.63505,102,-0.0712,62,-0.8186,73,-0.5861,93,-0.2017
ENSG00000204427,ABHD16A,80,0.52001,62,0.10117,35,-0.7848,66,0.19738,61,0.08314,43,-0.4601,62,0.11241,51,-0.1985
ENSG00000213722,DDAH2,80,1.27690,117,2.00042,2,-4.1172,23,-0.7686,18,-1.3061,53,0.56424,27,-0.5250,19,-1.0177
ENSG00000204394,VARS1,80,1.20055,27,-0.6031,55,0.54914,66,0.85654,31,-0.4589,20,-0.9995,36,-0.1396,15,-1.4476
ENSG00000204392,LSM2,80,1.48380,41,0.32190,18,-0.9765,44,0.45491,15,-1.4777,38,0.20886,16,-1.1370,54,0.77859
ENSG00000204389,HSPA1A,80,-1.3933,904,2.90935,79,-1.4099,142,-0.5199,85,-1.5248,163,-0.3145,123,-0.7450,235,0.27599
ENSG00000204388,HSPA1B,80,-1.9302,1466,3.25639,187,-0.6561,217,-0.4267,163,-1.0442,153,-0.9634,63,-2.2827,188,-0.6484
ENSG00000204387,SNHG32,80,0.51248,78,0.47717,13,-2.2085,66,0.18560,31,-1.1397,63,0.12076,90,0.70798,99,0.87551
ENSG00000204386,NEU1,80,1.01375,43,-0.0327,27,-0.7385,70,0.76834,41,-0.1438,23,-0.9812,36,-0.2864,35,-0.3354
ENSG00000204371,EHMT2,80,0.21005,83,0.25892,121,0.89345,112,0.76282,52,-0.5799,50,-0.5201,60,-0.2505,41,-0.8282
ENSG00000204356,NELFE,80,0.08385,222,1.87812,47,-0.7403,67,-0.2014,56,-0.5812,73,-0.0655,53,-0.5502,49,-0.6766
ENSG00000204351,SKIC2,80,1.53285,34,0.05959,18,-0.9290,54,0.82655,31,-0.0917,18,-0.9250,16,-1.1026,13,-1.3454
ENSG00000204314,PRRT1,80,-0.8905,43,-1.8175,132,-0.1164,201,0.56775,203,0.80558,142,0.00235,132,-0.1197,81,-0.8692
ENSG00000204310,AGPAT1,80,-0.7431,115,-0.1839,175,0.49943,162,0.37079,149,0.31123,119,-0.1277,101,-0.3876,90,-0.5722
ENSG00000204308,RNF5,80,0.44898,88,0.61152,66,0.12566,49,-0.3432,50,-0.3695,71,0.25744,42,-0.5926,60,-0.0070
ENSG00000204287,HLA-DRA,80,0.63782,318,3.64645,3,-4.0012,13,-2.1533,1,-5.4885,16,-1.8437,41,-0.4405,68,0.35391
ENSG00000196126,HLA-DRB1,80,0.89271,183,2.51691,16,-1.5787,14,-1.7968,21,-1.4219,35,-0.4275,22,-1.1726,52,0.18611
ENSG00000204256,BRD2,80,0.23677,107,0.71696,56,-0.3195,129,1.03832,53,-0.5025,49,-0.5518,41,-0.8282,70,0.01023
ENSG00000204231,RXRB,80,0.26053,82,0.30176,65,-0.0644,150,1.33328,58,-0.3091,36,-1.0056,48,-0.5345,45,-0.6389
ENSG00000112473,SLC39A7,80,1.18748,72,1.00413,75,1.07913,26,-0.6286,24,-0.9516,21,-0.9552,17,-1.2371,31,-0.3927
ENSG00000204227,RING1,866,3.57426,150,-0.0219,76,-1.0772,72,-1.1531,65,-1.5209,52,-1.6354,47,-1.7870,58,-1.4730
ENSG00000223501,VPS52,80,1.10183,52,0.36720,14,-1.6360,54,0.44181,43,0.08468,31,-0.4507,30,-0.4777,22,-0.9356
ENSG00000231500,RPS18,182,-1.6618,610,0.20759,546,0.02705,402,-0.4566,439,-0.3980,640,0.28422,865,0.78960,805,0.66788
ENSG00000204220,PFDN6,80,0.57798,129,1.41050,47,-0.2933,70,0.35884,44,-0.4741,25,-1.2442,36,-0.6955,43,-0.4117
ENSG00000237441,RGL2,80,1.06807,184,2.77786,8,-2.4577,12,-1.8307,14,-1.9149,29,-0.5851,42,-0.0236,25,-0.8274
ENSG00000231925,TAPBP,80,-0.4048,152,0.63146,81,-0.3829,112,0.11909,87,-0.3406,178,0.89841,95,-0.1415,76,-0.4843
ENSG00000112511,PHF1,80,0.75705,49,-0.0360,96,1.07115,53,0.08929,40,-0.4737,21,-1.3546,42,-0.2946,45,-0.1923
ENSG00000112514,CUTA,762,1.68085,253,-0.2196,239,-0.3084,345,0.28081,208,-0.6414,151,-1.0090,300,0.05643,225,-0.4025
ENSG00000197283,SYNGAP1,80,-0.2795,104,0.12926,59,-0.7401,121,0.37322,127,0.62636,100,0.06272,74,-0.4056,38,-1.4124
ENSG00000137288,UQCC2,80,-0.0696,74,-0.1868,175,1.24367,107,0.39271,56,-0.7786,87,0.05549,95,0.19707,53,-0.7164
ENSG00000137309,HMGA1,80,0.63471,25,-1.1610,70,0.41563,43,-0.3677,57,0.10690,45,-0.2817,40,-0.4622,67,0.33603
ENSG00000186577,SMIM29,80,-0.5559,56,-1.1002,211,1.02491,165,0.59666,131,0.28308,97,-0.2628,36,-1.7578,106,-0.1176
ENSG00000272325,NUDT3,80,-1.7738,264,0.04921,280,0.14730,285,0.17491,298,0.32200,285,0.17250,223,-0.2168,248,-0.0488
ENSG00000124614,RPS10,80,-2.2349,563,0.79040,293,-0.2812,336,-0.0641,305,-0.2730,388,0.16735,513,0.63013,407,0.24599
ENSG00000124507,PACSIN1,80,-1.4045,41,-2.4086,348,0.92379,207,0.05352,280,0.75390,180,-0.1614,201,0.01001,102,-1.0413
ENSG00000196821,ILRUN,80,0.82842,44,-0.1625,65,0.48367,45,-0.1154,46,-0.1049,31,-0.7108,40,-0.3182,42,-0.2203
ENSG00000124562,SNRPC,80,0.10708,106,0.57169,53,-0.5464,84,0.18866,74,-0.0132,66,-0.1938,63,-0.2658,73,-0.0476
ENSG00000064995,TAF11,80,1.55004,42,0.40483,8,-2.1237,49,0.68081,22,-0.6927,11,-1.6635,19,-0.7977,48,0.62958
ENSG00000064999,ANKS1A,80,0.79717,73,0.63466,174,2.27791,47,-0.0689,20,-1.6136,17,-1.6017,21,-1.2698,21,-1.3103
ENSG00000198755,RPL10A,80,-2.0173,471,0.73759,240,-0.3637,282,-0.1047,333,0.21033,261,-0.2258,362,0.29719,318,0.08560
ENSG00000112062,MAPK14,80,0.93355,57,0.36210,46,0.01786,64,0.54534,40,-0.2369,40,-0.2048,31,-0.5744,16,-1.6035
ENSG00000096070,BRPF3,80,0.91176,39,-0.2735,77,0.83196,42,-0.1550,50,0.15302,22,-1.1563,19,-1.3183,34,-0.4715
ENSG00000112078,KCTD20,80,1.03012,43,-0.0184,66,0.69045,32,-0.4494,34,-0.4585,50,0.24632,18,-1.2930,39,-0.1443
ENSG00000112081,SRSF3,839,2.38536,327,0.59154,150,-0.6524,111,-1.1183,127,-1.0876,213,-0.1093,106,-1.1824,152,-0.6364
ENSG00000124772,CPNE5,80,-0.2890,30,-1.7771,70,-0.4905,164,0.88660,60,-0.8979,29,-1.8134,329,2.21817,80,-0.2939
ENSG00000137168,PPIL1,80,1.14304,74,1.00120,10,-2.0372,47,0.25688,44,0.17851,21,-0.9756,27,-0.6298,12,-1.8263
ENSG00000198663,C6orf89,80,-0.2652,89,-0.1061,184,1.10638,108,0.21563,93,-0.0410,75,-0.3617,63,-0.6293,70,-0.4794
ENSG00000137409,MTCH1,535,-0.6084,359,-1.2173,895,0.20586,1239,0.74902,1071,0.68504,559,-0.5401,582,-0.4771,493,-0.7330
ENSG00000112130,RNF8,80,1.06914,45,0.11487,26,-0.7269,57,0.47698,39,-0.1454,39,-0.1199,30,-0.5499,27,-0.6972
ENSG00000137200,CMTR1,80,1.26767,36,-0.0548,64,0.86771,37,-0.0301,25,-0.7799,40,0.10438,28,-0.4908,17,-1.2082
ENSG00000156639,ZFAND3,80,0.48941,130,1.32396,5,-3.5023,55,-0.1306,42,-0.6539,79,0.46474,40,-0.6129,78,0.43797
ENSG00000183826,BTBD9,80,0.74321,34,-0.6163,45,-0.2112,46,-0.1746,59,0.31090,47,-0.1152,45,-0.1930,35,-0.5689
ENSG00000124767,GLO1,80,-0.8080,202,0.66668,123,-0.1450,156,0.23550,138,0.04939,131,-0.0424,110,-0.3171,130,-0.0504
ENSG00000146122,DAAM2,80,1.06448,76,0.97330,27,-0.7082,6,-2.8376,9,-2.6155,23,-0.9224,32,-0.4400,152,2.32061
