Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116983,HPCAL4,80,-2.0308,140,-1.1992,203,-0.6312,456,1.16390,419,0.52389,268,-0.1992,108,-1.5959
ENSG00000084072,PPIE,80,1.32938,58,0.77099,33,-0.1628,32,-0.2918,21,-0.8778,16,-1.2422,28,-0.4012
ENSG00000131236,CAP1,80,-0.8985,92,-0.6805,91,-0.7027,166,0.38266,124,-0.2252,240,0.86011,136,-0.0756
ENSG00000131238,PPT1,80,-1.0894,205,0.38420,224,0.53116,168,0.08212,159,-0.0340,149,-0.1302,132,-0.3230
ENSG00000084073,ZMPSTE24,80,0.69158,62,0.27845,23,-1.2877,55,0.09037,66,0.35991,41,-0.3781,35,-0.6324
ENSG00000084070,SMAP2,80,-0.5398,52,-1.2058,109,-0.0563,145,0.64958,140,0.34924,115,0.02983,56,-1.0950
ENSG00000117016,RIMS3,80,0.11515,15,-2.3790,137,1.01364,78,0.10830,79,0.09170,52,-0.5492,70,-0.1013
ENSG00000066136,NFYC,80,0.93120,48,0.06720,40,-0.1923,49,0.16673,26,-0.8411,27,-0.8003,39,-0.2422
ENSG00000198815,FOXJ3,80,0.26173,65,-0.0701,68,-0.0123,78,0.35154,52,-0.4320,53,-0.3992,50,-0.4738
ENSG00000177181,RIMKLA,80,1.10666,12,-1.7948,72,0.91404,44,0.18101,10,-2.1712,21,-1.0313,40,-0.0539
ENSG00000127125,PPCS,80,0.73786,63,0.34597,28,-0.9315,57,0.24962,47,-0.1174,40,-0.4005,26,-1.0133
ENSG00000065978,YBX1,80,-0.3780,268,1.67960,108,0.08736,61,-1.0619,74,-0.5032,83,-0.3219,160,0.74287
ENSG00000177868,SVBP,80,1.29850,80,1.29083,31,-0.2807,30,-0.4708,15,-1.3281,12,-1.6345,32,-0.2382
ENSG00000117394,SLC2A1,80,0.67295,101,1.06437,56,0.08261,21,-1.7698,101,1.07661,53,0.00110,54,0.03555
ENSG00000186973,CFAP144,80,0.17573,594,5.37090,17,-2.1467,4,-4.8373,2,-5.1092,9,-3.0955,2,-4.8556
ENSG00000117395,EBNA1BP2,80,0.00372,116,0.60796,102,0.39148,86,0.16433,44,-0.9092,80,0.00448,35,-1.2722
ENSG00000066322,ELOVL1,806,4.59556,29,-1.9994,37,-1.6697,12,-3.7948,16,-2.8341,15,-3.0094,150,0.49886
ENSG00000142949,PTPRF,80,-1.0980,357,1.33358,76,-1.1868,190,0.38340,163,0.00076,110,-0.6163,85,-1.0011
ENSG00000126091,ST3GAL3,882,4.15753,22,-2.6684,103,-0.3884,56,-1.6917,43,-1.7230,39,-1.8710,8,-4.0366
ENSG00000117408,IPO13,80,0.35602,81,0.37060,26,-1.4097,54,-0.3966,74,0.23502,68,0.07789,99,0.70063
ENSG00000117410,ATP6V0B,80,-2.6928,307,-0.6892,710,0.65378,661,0.89664,338,-0.5440,319,-0.6331,374,-0.3856
ENSG00000117411,B4GALT2,80,0.68006,52,-0.0114,28,-0.9581,56,0.15614,51,-0.0632,41,-0.4011,50,-0.0730
ENSG00000178028,DMAP1,80,0.70335,78,0.65748,47,-0.1517,51,-0.0431,35,-0.6207,38,-0.4844,38,-0.4978
ENSG00000117419,ERI3,80,-1.1904,139,-0.3524,284,0.81746,201,0.37857,140,-0.3373,174,0.00861,111,-0.6982
ENSG00000187147,RNF220,80,-0.3697,77,-0.4320,240,1.47815,97,-0.0947,56,-0.9095,54,-0.9822,117,0.22468
ENSG00000142937,RPS8,80,-2.7620,852,0.88540,376,-0.4510,431,-0.3407,551,0.15639,789,0.75302,628,0.37089
ENSG00000070785,EIF2B3,80,1.61350,19,-0.7791,18,-0.8337,33,0.09341,27,-0.2116,25,-0.3252,13,-1.3367
ENSG00000126088,UROD,80,-0.1816,105,0.25610,149,0.83576,87,-0.0653,64,-0.5427,112,0.35399,39,-1.2804
ENSG00000117450,PRDX1,80,-2.1622,648,1.12119,454,0.50925,278,-0.4096,355,0.10436,214,-0.6895,463,0.54208
ENSG00000117448,AKR1A1,80,0.80021,75,0.69413,36,-0.4701,50,0.01414,27,-0.9296,56,0.19872,20,-1.3895
ENSG00000132780,NASP,80,1.18974,74,1.05689,31,-0.3640,25,-0.9685,37,-0.0892,18,-1.1846,53,0.49361
ENSG00000159592,GPBP1L1,80,1.12386,49,0.30012,9,-2.2800,41,0.00425,21,-1.0359,47,0.23252,39,-0.0858
ENSG00000086015,MAST2,80,1.11484,32,-0.4011,86,1.23491,33,-0.4886,32,-0.4067,21,-1.0096,28,-0.5753
ENSG00000117461,PIK3R3,80,1.42187,6,-2.6653,11,-1.7120,47,0.81087,35,0.01313,19,-0.9278,8,-2.0857
ENSG00000085998,POMGNT1,80,0.28342,64,-0.0778,81,0.30854,61,-0.2396,50,-0.4719,70,0.06677,84,0.36775
ENSG00000132128,LRRC41,80,0.38220,68,0.12548,41,-0.6610,65,0.04831,81,0.39366,53,-0.2931,51,-0.3309
ENSG00000173660,UQCRH,690,0.52676,275,-0.9312,853,0.88844,513,0.06354,440,-0.2039,355,-0.5370,333,-0.6381
ENSG00000117480,FAAH,80,0.67170,21,-1.4266,70,0.45595,63,0.44061,23,-1.2505,44,-0.3077,40,-0.4405
ENSG00000123472,ATPAF1,80,-0.7985,139,0.05831,142,0.08963,143,0.17037,160,0.29153,116,-0.2327,128,-0.0690
ENSG00000159658,EFCAB14,80,-0.1871,171,1.06679,86,-0.0808,61,-0.8412,116,0.40487,65,-0.5020,140,0.72344
ENSG00000162368,CMPK1,842,2.81124,99,-1.0240,202,0.08684,125,-0.9180,84,-1.2733,101,-1.0001,90,-1.1682
ENSG00000162374,ELAVL4,80,-1.0648,3,-5.5451,181,0.20661,262,1.52699,166,0.06418,5,-4.9864,109,-0.6000
ENSG00000185104,FAF1,80,1.14216,31,-0.4075,45,0.15638,40,-0.0114,15,-1.5409,38,-0.1158,35,-0.2088
ENSG00000123091,RNF11,80,-2.4369,222,-0.9199,602,0.66869,563,0.94632,370,-0.1279,216,-0.9599,263,-0.6601
ENSG00000085832,EPS15,849,2.26187,99,-1.3845,453,1.03712,152,-1.0028,139,-0.8697,83,-1.6472,206,-0.2646
ENSG00000117859,OSBPL9,80,1.37696,55,0.70726,28,-0.3955,29,-0.4402,30,-0.2423,14,-1.4495,32,-0.1646
ENSG00000078618,NRDC,80,-0.0954,79,-0.1166,123,0.59818,82,-0.0875,90,0.08723,88,0.04762,64,-0.4598
ENSG00000169213,RAB3B,80,-1.5014,4,-5.6411,1008,3.00854,163,-0.5952,6,-5.1142,10,-4.4742,370,0.91887
ENSG00000117862,TXNDC12,80,1.13723,62,0.70243,50,0.32360,26,-0.9324,61,0.67625,25,-0.7327,23,-0.9034
ENSG00000134717,BTF3L4,80,-0.1705,76,-0.2559,109,0.31520,107,0.46695,66,-0.4658,53,-0.8213,81,-0.1610
ENSG00000157077,ZFYVE9,80,1.06415,34,-0.3507,48,0.21420,40,-0.1582,27,-0.6970,42,-0.0256,34,-0.3418
ENSG00000134748,PRPF38A,80,1.31713,80,1.30843,40,0.11902,15,-1.7380,58,0.76215,20,-0.9223,29,-0.3696
ENSG00000134744,TUT4,80,1.01860,70,0.78631,45,0.07385,26,-1.0312,45,0.06342,48,0.16520,39,-0.1685
ENSG00000162378,ZYG11B,80,-1.0086,64,-1.3536,187,0.31779,211,0.86431,188,0.32612,93,-0.7769,81,-0.9911
ENSG00000116171,SCP2,80,-0.7674,303,1.43185,109,-0.2929,118,-0.2503,150,0.21645,96,-0.4949,103,-0.3859
ENSG00000162384,CZIB,80,0.38206,90,0.58308,90,0.58286,54,-0.3786,40,-0.6984,51,-0.3407,66,0.06971
ENSG00000162385,MAGOH,80,1.07958,76,0.98826,39,-0.1022,34,-0.4418,22,-0.9756,34,-0.3397,30,-0.5176
ENSG00000157193,LRP8,80,0.44995,13,-2.2653,183,1.94992,56,-0.1901,64,0.08965,4,-4.0624,39,-0.6975
ENSG00000081870,IFT25,80,0.92578,61,0.45593,41,-0.1738,48,0.09585,19,-1.3578,37,-0.3255,29,-0.6823
ENSG00000116209,TMEM59,80,-1.5306,356,0.81821,224,0.05205,224,0.07087,230,0.09088,148,-0.6027,239,0.15384
ENSG00000116221,MRPL37,80,0.47768,69,0.23691,37,-0.7555,71,0.43522,46,-0.3955,35,-0.8150,46,-0.4112
ENSG00000157216,SSBP3,80,-1.5896,285,0.37713,83,-1.5459,348,1.25717,230,0.03019,87,-1.4735,106,-1.1769
ENSG00000243725,TTC4,80,1.40624,65,1.03463,27,-0.3959,24,-0.8236,40,0.21017,15,-1.2471,27,-0.4136
ENSG00000116133,DHCR24,800,2.14012,55,-2.2476,143,-0.8237,229,-0.1402,66,-1.9911,193,-0.3620,257,0.08816
ENSG00000162402,USP24,80,0.86975,45,-0.0774,29,-0.7392,40,-0.4014,87,1.02013,33,-0.5804,40,-0.2574
ENSG00000162407,PLPP3,80,-1.3166,465,1.55689,111,-0.8183,66,-2.0253,719,2.46822,76,-1.4062,169,-0.1688
ENSG00000162409,PRKAA2,80,0.68018,26,-1.1028,37,-0.5675,64,0.48899,82,0.72650,22,-1.3594,26,-1.0853
ENSG00000162601,MYSM1,80,1.35915,33,-0.1212,28,-0.3983,41,0.33972,19,-1.0008,24,-0.6357,11,-1.8056
ENSG00000177606,JUN,862,3.15455,325,1.05367,38,-2.3085,87,-1.4038,92,-0.9778,20,-3.1872,46,-2.0230
ENSG00000134709,HOOK1,80,1.47693,11,-1.6399,12,-1.5878,36,0.18715,36,0.09554,37,0.13841,16,-1.1681
ENSG00000162599,NFIA,80,-0.6303,339,1.81875,93,-0.3931,55,-1.5463,231,1.09489,71,-0.8201,164,0.50956
ENSG00000162604,TM2D1,80,-0.0787,121,0.59752,135,0.77734,87,0.08071,67,-0.3655,61,-0.5108,30,-1.5867
ENSG00000116641,DOCK7,80,0.86734,134,1.81527,22,-1.1425,26,-1.2542,69,0.60046,48,0.02805,18,-1.4893
ENSG00000125703,ATG4C,80,1.44922,23,-0.6270,32,-0.1269,27,-0.4823,26,-0.4107,7,-2.2805,64,1.03274
ENSG00000079739,PGM1,80,0.75487,116,1.41328,28,-0.9296,35,-0.7681,84,0.83650,29,-0.8435,27,-0.9768
ENSG00000158966,CACHD1,868,3.94457,79,-0.8502,19,-2.9336,72,-1.3322,52,-1.4822,41,-1.8287,25,-2.5519
ENSG00000162437,RAVER2,80,1.56891,66,1.20678,15,-1.1912,21,-0.8910,30,-0.1227,26,-0.3540,21,-0.6871
ENSG00000162434,JAK1,80,0.29092,118,0.94572,70,0.08068,48,-0.7107,78,0.25294,67,0.00634,62,-0.1306
ENSG00000162433,AK4,80,-0.0369,111,0.49482,36,-1.2550,92,0.29838,122,0.65509,50,-0.7753,51,-0.7479
ENSG00000116675,DNAJC6,684,0.69586,50,-3.2760,612,0.50957,564,0.60160,353,-0.3780,181,-1.3948,347,-0.4060
ENSG00000213625,LEPROT,80,1.39497,57,0.78241,18,-0.9848,25,-0.7215,62,0.92379,18,-1.0120,16,-1.2027
ENSG00000184588,PDE4B,80,0.70327,45,-0.2379,38,-0.5104,36,-0.8040,19,-1.5289,101,1.09738,96,1.01013
ENSG00000118473,SGIP1,80,-0.6549,32,-2.0365,133,0.14566,145,0.44301,120,-0.0244,188,0.71652,85,-0.5628
ENSG00000152760,DYNLT5,80,0.87270,347,4.59822,0,-6.7130,6,-3.4299,11,-2.2196,9,-2.5180,0,-9.0428
ENSG00000198160,MIER1,80,1.28051,43,0.23708,50,0.46029,25,-0.8523,41,0.14918,39,0.05831,21,-0.9055
ENSG00000142864,SERBP1,80,-0.8620,270,1.10814,159,0.20665,134,-0.0977,101,-0.5128,103,-0.4772,147,0.08592
ENSG00000172380,GNG12,80,1.18190,128,2.08619,42,0.09924,10,-2.4360,54,0.48863,9,-2.2526,41,0.06917
ENSG00000162595,DIRAS3,80,1.18933,32,-0.3365,103,1.65481,22,-1.1602,3,-3.6336,43,0.12150,44,0.17282
ENSG00000116729,WLS,80,-1.2824,741,2.59532,524,1.83592,62,-2.0806,108,-0.8372,67,-1.5543,72,-1.4365
ENSG00000033122,LRRC7,790,2.81288,21,-3.1811,82,-1.2090,127,-0.7556,103,-0.8623,220,0.32812,73,-1.3962
ENSG00000116754,SRSF11,80,-0.7576,179,0.51295,201,0.71296,142,0.21223,79,-0.7830,104,-0.3509,92,-0.5430
ENSG00000118454,ANKRD13C,80,1.15746,35,-0.2021,1,-5.3218,42,0.11505,40,-0.0046,33,-0.2871,43,0.12519
ENSG00000132485,ZRANB2,80,-0.5946,189,0.78692,128,0.13899,124,0.14482,95,-0.3360,88,-0.4444,95,-0.3365
ENSG00000172260,NEGR1,80,-1.5944,77,-1.6570,301,0.46102,342,1.18346,156,-0.5918,168,-0.4714,119,-0.9973
ENSG00000178965,ERICH3,80,0.22201,50,-0.5101,89,0.40092,93,0.77301,35,-1.0689,63,-0.1577,8,-3.2500
ENSG00000162623,TYW3,80,1.49224,31,-0.1157,4,-3.0290,28,-0.3828,38,0.22332,30,-0.1651,37,0.18486
ENSG00000117054,ACADM,80,0.25757,98,0.59373,46,-0.6317,65,-0.1327,70,0.04102,74,0.13068,57,-0.2948
ENSG00000137955,RABGGTB,80,0.53956,38,-0.6291,93,0.78266,53,-0.2096,53,-0.1295,49,-0.2498,52,-0.1658
ENSG00000117069,ST6GALNAC5,80,1.08756,25,-0.8111,24,-0.8598,47,0.27882,40,-0.0718,47,0.19809,15,-1.5760
ENSG00000142892,PIGK,80,0.63648,47,-0.2321,87,0.77037,57,0.13679,17,-1.7921,40,-0.4663,42,-0.3835
ENSG00000154027,AK5,80,-1.7658,54,-2.3508,99,-1.4487,435,1.69768,206,-0.3308,210,-0.3038,153,-0.7898
ENSG00000036549,ZZZ3,80,1.40079,28,-0.3237,54,0.71010,29,-0.4355,24,-0.5831,22,-0.7305,26,-0.4375
ENSG00000077254,USP33,823,2.81628,89,-1.1490,107,-0.8758,142,-0.6167,79,-1.3279,86,-1.2071,121,-0.6800
ENSG00000180488,MIGA1,80,-0.2830,33,-1.6117,75,-0.3835,115,0.45398,104,0.13154,88,-0.1401,120,0.36699
ENSG00000162613,FUBP1,80,0.01111,149,1.05036,61,-0.4178,80,0.01394,87,0.13595,48,-0.7992,51,-0.6931
ENSG00000162616,DNAJB4,80,0.54020,105,1.00742,23,-1.4094,52,-0.2133,27,-1.1619,81,0.56579,49,-0.2668
ENSG00000117114,ADGRL2,80,0.83545,11,-2.1567,32,-0.6564,63,0.71689,37,-0.4353,52,0.12330,18,-1.5062
ENSG00000137941,TTLL7,850,2.61926,102,-1.1044,168,-0.3471,143,-0.8162,64,-1.8161,80,-1.4737,253,0.31079
ENSG00000142875,PRKACB,624,0.12849,146,-2.0960,554,-0.0631,747,0.69384,400,-0.5738,580,0.01144,468,-0.3302
ENSG00000117133,RPF1,80,1.24689,41,0.10958,35,-0.1138,24,-0.9802,36,-0.0930,60,0.74414,33,-0.2155
ENSG00000174021,GNG5,80,0.32000,224,2.20954,22,-1.6841,29,-1.6033,111,0.87215,64,-0.0353,38,-0.8370
ENSG00000117155,SSX2IP,80,-0.4743,59,-0.9535,49,-1.2337,141,0.69905,126,0.24515,182,0.85970,24,-2.2612
ENSG00000162642,C1orf52,80,0.13154,66,-0.1715,64,-0.2252,78,0.14202,71,-0.0567,73,-0.0285,71,-0.0601
ENSG00000153904,DDAH1,80,-2.3284,723,1.11573,401,0.12183,348,-0.1571,643,0.91040,195,-1.0061,287,-0.4117
ENSG00000142871,CCN1,80,0.79151,308,3.85730,10,-2.3168,15,-2.2105,22,-1.2657,12,-2.1579,2,-4.2976
ENSG00000117174,ZNHIT6,80,1.56956,42,0.45432,21,-0.6336,19,-1.0357,10,-1.7083,41,0.38781,48,0.64295
ENSG00000122417,ODF2L,80,0.78735,119,1.48976,33,-0.6258,43,-0.3201,24,-1.1314,32,-0.6693,36,-0.5095
ENSG00000097033,SH3GLB1,80,0.43616,123,1.17374,74,0.29748,44,-0.7403,55,-0.1636,45,-0.4859,61,-0.0038
ENSG00000183291,SELENOF,80,-0.8846,299,1.26354,156,0.15752,128,-0.2379,145,0.03312,95,-0.6235,130,-0.1349
ENSG00000153936,HS2ST1,80,0.58447,85,0.67625,15,-1.9823,58,0.08498,58,0.05143,63,0.18924,27,-1.1043
ENSG00000143013,LMO4,80,-1.8411,149,-0.9138,146,-0.9395,416,1.30314,410,0.70008,122,-1.2158,104,-1.4543
ENSG00000065243,PKN2,80,1.52288,72,1.31158,13,-1.4099,16,-1.4519,31,-0.1079,32,-0.0360,38,0.21883
ENSG00000137947,GTF2B,80,1.31984,37,0.00546,21,-0.8298,33,-0.2232,35,-0.0740,24,-0.6351,36,-0.0333
ENSG00000197147,LRRC8B,80,-0.3605,32,-1.7590,128,0.38498,134,0.77547,105,0.06607,64,-0.7197,62,-0.7619
ENSG00000171492,LRRC8D,80,1.13326,49,0.31439,49,0.30404,37,-0.2222,8,-2.4707,20,-1.0676,52,0.40627
ENSG00000162664,ZNF326,80,1.08615,58,0.52979,19,-1.2020,45,0.16912,19,-1.1745,22,-0.9774,40,-0.0643
ENSG00000122482,ZNF644,80,1.19059,41,0.06747,29,-0.4563,25,-0.9795,63,0.77948,24,-0.7625,57,0.60052
ENSG00000189195,BTBD8,80,-0.3360,36,-1.5408,186,1.05444,107,0.18306,80,-0.3462,115,0.24317,67,-0.6203
ENSG00000067208,EVI5,80,0.76795,142,1.81815,10,-2.3941,34,-0.8460,41,-0.3105,35,-0.5548,58,0.23438
ENSG00000122406,RPL5,80,-2.1453,588,0.97107,281,-0.2490,302,-0.1949,289,-0.2069,482,0.62810,357,0.13478
ENSG00000154511,DIPK1A,80,0.75677,77,0.69690,38,-0.4347,41,-0.4427,33,-0.6454,39,-0.4083,71,0.55939
ENSG00000117500,TMED5,80,0.66360,58,0.12144,42,-0.3738,57,0.15616,38,-0.5403,42,-0.3782,47,-0.2115
ENSG00000117505,DR1,80,0.71197,44,-0.2525,70,0.49033,54,0.09548,40,-0.4001,34,-0.6389,34,-0.6658
ENSG00000137942,FNBP1L,80,0.74842,54,0.08819,64,0.38099,48,-0.1510,7,-2.9555,82,0.79097,30,-0.7962
ENSG00000067334,DNTTIP2,80,1.27394,46,0.32392,10,-1.9581,30,-0.4973,39,0.05650,25,-0.6493,56,0.64236
ENSG00000023909,GCLM,80,0.96447,80,0.95136,47,0.08843,39,-0.3100,35,-0.4047,19,-1.3242,31,-0.5687
ENSG00000117528,ABCD3,80,0.57492,84,0.64534,42,-0.4452,52,-0.1707,76,0.49421,32,-0.8760,39,-0.5593
ENSG00000117525,F3,80,0.42884,96,0.73529,37,-0.8018,14,-2.6829,273,2.82675,47,-0.4078,25,-1.3511
ENSG00000117519,CNN3,80,-1.1074,622,2.45344,154,-0.1042,70,-1.6878,274,0.85238,78,-1.1418,152,-0.1249
ENSG00000152078,TLCD4,80,1.21128,21,-0.9592,27,-0.5718,25,-0.9397,75,1.08464,52,0.47588,35,-0.1802
ENSG00000228971,LINC02607,80,1.37581,2,-4.0586,6,-2.6222,49,0.84442,70,1.12355,2,-3.9908,1,-4.4238
ENSG00000117569,PTBP2,80,-0.0519,66,-0.3604,79,-0.0783,106,0.66179,81,-0.0406,47,-0.8840,50,-0.7810
ENSG00000117598,PLPPR5,80,1.10040,3,-3.6542,76,1.00393,45,0.20071,24,-0.8265,31,-0.4391,20,-1.1362
ENSG00000117600,PLPPR4,80,-1.4825,26,-3.1438,206,-0.0326,327,1.29335,211,0.00438,223,0.09462,52,-2.1345
ENSG00000162688,AGL,80,1.01697,28,-0.6646,64,0.63317,34,-0.5581,71,0.79635,27,-0.7141,29,-0.6278
ENSG00000117620,SLC35A3,80,1.47578,56,0.83379,3,-3.6355,27,-0.4698,22,-0.6531,34,0.00634,33,-0.0254
ENSG00000156875,MFSD14A,80,0.63333,42,-0.3884,46,-0.2670,56,0.07708,46,-0.2610,46,-0.2638,59,0.12047
ENSG00000137992,DBT,80,1.17809,57,0.59384,12,-1.7414,30,-0.6166,55,0.53764,38,-0.0547,34,-0.2628
ENSG00000137996,RTCA,80,0.64154,42,-0.3931,23,-1.3239,61,0.31190,66,0.31233,34,-0.7086,51,-0.0980
ENSG00000181656,GPR88,80,0.02867,24,-1.7935,1,-6.0306,22,-2.3952,0,-8.9984,595,4.77095,0,-7.3743
ENSG00000162694,EXTL2,80,1.17199,54,0.50534,45,0.18069,26,-0.8874,23,-0.8624,63,0.74480,29,-0.5133
ENSG00000170989,S1PR1,80,0.77730,51,0.02797,38,-0.4101,19,-1.9068,185,2.38905,31,-0.7145,39,-0.3764
ENSG00000118733,OLFM3,80,1.04331,11,-2.0294,61,0.58102,47,0.23451,14,-1.6463,34,-0.3598,39,-0.1482
ENSG00000162636,EEIG2,80,0.48662,6,-3.2714,138,1.44147,72,0.47737,26,-1.2375,12,-2.4263,45,-0.4447
ENSG00000162639,HENMT1,80,1.53665,2,-3.8195,22,-0.6290,40,0.55391,29,-0.2071,24,-0.4808,8,-2.1022
ENSG00000134186,PRPF38B,80,0.98115,81,0.99314,32,-0.5110,33,-0.6359,44,0.00541,28,-0.6975,45,0.03179
ENSG00000116266,STXBP3,80,0.44031,91,0.65650,29,-1.1467,63,0.07548,55,-0.1560,25,-1.3785,78,0.40019
ENSG00000121940,CLCC1,80,0.71910,57,0.15017,19,-1.5179,56,0.19311,43,-0.3011,44,-0.2537,51,-0.0358
ENSG00000085433,WDR47,80,-0.8167,62,-1.1953,148,0.14472,190,0.93020,90,-0.6480,125,-0.1268,90,-0.6325
ENSG00000197780,TAF13,80,0.13457,61,-0.3024,45,-0.7771,84,0.33051,83,0.18203,47,-0.6873,85,0.22921
ENSG00000215717,TMEM167B,80,0.38698,80,0.37388,38,-0.7840,60,-0.1315,46,-0.5079,65,0.05183,84,0.46006
ENSG00000179902,CFAP276,80,-0.2777,801,5.49741,6,-3.9794,7,-4.2920,6,-4.0780,27,-1.9166,6,-3.9485
ENSG00000116299,ELAPOR1,80,1.60270,20,-0.7172,23,-0.4795,29,-0.1888,13,-1.3529,46,0.60875,17,-0.9339
ENSG00000031698,SARS1,80,-1.2532,77,-1.3097,155,-0.2468,247,0.84881,161,-0.1852,143,-0.3694,204,0.19916
ENSG00000143126,CELSR2,80,-1.0780,142,-0.2022,156,-0.0531,224,0.91962,70,-1.2731,112,-0.5621,150,-0.1069
ENSG00000134222,PSRC1,80,1.55542,49,0.67736,2,-4.1009,34,0.12984,31,-0.0649,7,-2.2081,18,-0.9267
ENSG00000134243,SORT1,80,-1.7679,159,-0.7380,134,-1.0029,354,0.90388,232,-0.1493,137,-0.9701,392,0.70829
ENSG00000143106,PSMA5,80,-0.0094,95,0.26716,119,0.63495,83,0.08067,45,-0.8916,90,0.17870,43,-0.9671
ENSG00000181754,AMIGO1,864,4.10807,16,-3.1553,38,-1.8942,70,-1.2813,23,-2.6119,45,-1.6408,44,-1.6546
ENSG00000065135,GNAI3,80,1.51316,74,1.35821,4,-2.8978,19,-1.1567,58,0.94312,20,-0.7350,18,-0.9598
ENSG00000116337,AMPD2,80,-0.2213,58,-0.7105,78,-0.2699,107,0.37697,35,-1.4780,171,1.02800,72,-0.3947
ENSG00000168765,GSTM4,80,1.19943,41,0.05284,19,-1.1103,36,-0.1697,25,-0.6641,46,0.24401,35,-0.1593
ENSG00000134201,GSTM5,80,0.88644,118,1.59318,19,-1.3755,21,-1.5926,90,1.08214,51,0.12953,27,-0.8616
ENSG00000134202,GSTM3,80,-1.1480,159,-0.0959,155,-0.1319,167,-0.0217,271,0.78425,229,0.49703,124,-0.4869
ENSG00000168710,AHCYL1,705,1.26377,659,1.14104,154,-1.1978,137,-1.7688,694,1.23494,285,-0.2537,302,-0.1644
ENSG00000143093,STRIP1,80,0.94738,21,-1.1793,81,0.97461,48,0.13709,17,-1.5150,8,-2.5022,53,0.26655
ENSG00000197106,SLC6A17,80,-0.9275,17,-3.1581,239,0.81998,226,1.28338,74,-1.0493,61,-1.3403,83,-0.8831
ENSG00000116396,KCNC4,80,0.50134,41,-0.5723,52,-0.1927,71,0.46450,87,0.63875,11,-2.4436,35,-0.8170
ENSG00000134248,LAMTOR5,80,-0.7963,241,0.97900,124,-0.1215,128,-0.0996,145,0.12956,97,-0.5058,138,0.04828
ENSG00000177301,KCNA2,80,-0.2851,24,-2.0997,214,1.36171,107,0.26314,68,-0.5416,93,-0.0554,55,-0.8764
ENSG00000177272,KCNA3,80,0.70931,10,-2.4939,168,2.09108,46,-0.2830,11,-2.2902,37,-0.5467,30,-0.8319
ENSG00000134255,CEPT1,80,1.38102,44,0.34762,7,-2.4712,31,-0.2839,31,-0.1859,25,-0.5695,42,0.28978
ENSG00000173947,PIFO,80,0.09561,613,5.23358,4,-4.1295,5,-4.4782,5,-3.9571,23,-1.8188,10,-2.9761
ENSG00000116459,ATP5PB,80,-1.3822,184,-0.1041,274,0.53785,248,0.61024,152,-0.4046,161,-0.3183,124,-0.7273
ENSG00000116473,RAP1A,80,0.52807,57,-0.0318,59,0.02153,42,-0.7147,66,0.20411,41,-0.5389,110,1.06990
ENSG00000197852,INKA2,80,1.49289,8,-2.1542,2,-3.8808,45,0.81607,44,0.43446,11,-1.6377,8,-2.1189
ENSG00000171385,KCND3,80,-0.0905,17,-2.3706,83,-0.0297,117,0.87301,58,-0.6062,71,-0.2781,72,-0.2655
ENSG00000116489,CAPZA1,1661,4.22573,81,-1.6996,147,-0.8028,79,-2.1642,89,-1.5508,37,-2.8450,124,-1.0598
ENSG00000155366,RHOC,80,0.19380,224,2.03784,64,-0.1536,25,-1.9912,105,0.64329,71,-0.0106,66,-0.1279
ENSG00000155380,SLC16A1,80,0.86403,133,1.79500,46,-0.0475,20,-1.7302,35,-0.4803,49,0.03513,54,0.19935
ENSG00000081026,MAGI3,80,1.57233,14,-1.2213,19,-0.7799,35,0.23448,25,-0.3753,5,-2.7760,36,0.16755
ENSG00000116793,PHTF1,80,1.35045,94,1.64646,35,-0.0562,20,-1.2341,22,-0.7910,23,-0.7042,29,-0.3614
ENSG00000081019,RSBN1,80,0.97673,76,0.88459,48,0.13721,43,-0.0571,22,-1.0501,21,-1.1590,23,-1.0009
ENSG00000163349,HIPK1,80,-0.3155,428,2.79244,25,-2.0422,63,-0.9442,58,-0.8041,78,-0.3483,58,-0.8152
ENSG00000197323,TRIM33,80,0.53780,50,-0.2078,58,0.01797,64,0.27265,54,-0.0930,32,-0.8992,43,-0.4430
ENSG00000116752,BCAS2,866,3.17977,99,-0.8684,200,0.24171,98,-1.1699,59,-1.6288,46,-2.0177,60,-1.6219
ENSG00000213281,NRAS,80,0.78031,41,-0.2874,134,1.72105,29,-1.1262,66,0.45740,16,-1.7565,45,-0.1671
ENSG00000009307,CSDE1,80,-1.7852,333,0.41792,278,0.12279,279,0.19660,206,-0.3561,273,0.09171,291,0.19360
ENSG00000163399,ATP1A1,80,-2.5110,208,-1.0959,340,-0.3405,650,1.27391,179,-1.3216,669,0.76469,136,-1.7366
ENSG00000198162,MAN1A2,80,-0.7780,61,-1.1922,103,-0.3982,113,-0.3504,114,-0.2341,338,1.62317,172,0.43191
ENSG00000092621,PHGDH,80,-0.0579,238,1.84226,47,-0.8938,29,-2.0374,157,1.05699,76,-0.1485,120,0.59420
ENSG00000134250,NOTCH2,80,1.00922,137,2.02816,18,-1.3247,15,-2.0191,94,1.29059,16,-1.5076,31,-0.5547
