Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000154229,PRKCA,4,-4.8971,103,-0.2754,273,1.36494,111,-0.1590,18,-2.8867,42,-1.6470,173,0.65088,116,-0.0826,213,0.91561
ENSG00000197170,PSMD12,3,-4.8424,103,0.09590,65,-0.6154,162,0.84497,186,1.09486,92,-0.0877,82,-0.2916,70,-0.5123,124,0.39735
ENSG00000154217,PITPNC1,3,-4.5198,103,0.46094,143,1.01935,22,-1.9230,113,0.61397,24,-1.7743,72,-0.1189,96,0.33915,127,0.81034
ENSG00000171634,BPTF,3,-5.6045,663,2.60005,156,-0.0839,378,1.42089,59,-1.5737,89,-0.9515,77,-1.2630,83,-1.0579,58,-1.5846
ENSG00000182481,KPNA2,3,-4.0994,103,0.95491,18,-1.7883,36,-0.7259,87,0.67297,100,0.90846,68,0.30458,59,0.02645,35,-0.7596
ENSG00000196704,AMZ2,92,0.20402,103,0.39182,118,0.62307,20,-2.0973,62,-0.4142,91,0.18242,92,0.23729,43,-0.9718,95,0.26380
ENSG00000108946,PRKAR1A,215,-1.2845,103,-2.3790,349,-0.5466,313,-0.7173,847,0.89631,725,0.62906,741,0.77614,290,-0.8341,618,0.36269
ENSG00000154265,ABCA5,3,-4.0409,103,1.02586,43,-0.4002,87,0.72544,54,-0.0596,74,0.47478,60,0.13369,26,-1.1473,46,-0.2989
ENSG00000125398,SOX9,3,-4.9148,103,0.01587,503,3.12031,95,-0.1079,16,-2.7900,86,-0.2752,39,-1.5748,99,-0.0523,37,-1.5581
ENSG00000180616,SSTR2,3,-4.4465,103,0.54492,13,-2.5601,1,-6.0991,9,-3.0657,103,0.54996,224,2.61138,51,-0.5717,6,-3.7177
ENSG00000179604,CDC42EP4,3,-5.0590,103,-0.1429,603,3.36390,141,0.36002,33,-1.8464,47,-1.3263,39,-1.7433,51,-1.2101,66,-0.8208
ENSG00000172809,RPL38,1299,0.72644,103,-3.1495,938,0.18620,1668,1.16498,506,-0.7872,993,0.27841,650,-0.4421,959,0.22233,595,-0.5345
ENSG00000141540,TTYH2,2140,5.31681,103,-1.4369,75,-1.9162,16,-4.1551,82,-1.7685,37,-2.9317,12,-4.6962,91,-1.6235,51,-2.4668
ENSG00000109062,NHERF1,3,-4.2751,103,0.74529,178,1.74572,31,-1.1644,9,-2.8976,158,1.50734,25,-1.5922,67,0.02778,56,-0.2484
ENSG00000180901,KCTD2,3,-4.5152,103,0.46612,60,-0.4048,11,-2.9234,128,0.83090,47,-0.7852,131,1.03165,84,0.13470,75,-0.0373
ENSG00000167863,ATP5PD,54,-1.8875,103,-0.9232,179,-0.0602,172,-0.1283,289,0.72294,251,0.48803,251,0.55849,125,-0.6212,188,0.01040
ENSG00000189159,JPT1,3,-5.1667,103,-0.2605,62,-1.0464,82,-0.6144,120,-0.0209,184,0.68623,210,1.07485,108,-0.1903,133,0.14256
ENSG00000188612,SUMO2,653,1.25553,103,-1.6948,317,0.03177,319,0.03755,242,-0.3995,304,-0.0355,322,0.06241,220,-0.5442,310,-0.0082
ENSG00000125445,MRPS7,9,-3.3602,103,0.19738,101,0.17149,24,-2.0288,157,0.90894,158,0.91399,101,0.19299,77,-0.2615,78,-0.2445
ENSG00000177885,GRB2,64,-1.3599,103,-0.6462,98,-0.7195,58,-1.5188,153,-0.0286,251,0.79102,222,0.67697,109,-0.5576,275,0.94737
ENSG00000177728,TMEM94,468,2.75937,103,-0.0865,69,-0.7097,32,-1.8616,28,-2.0380,212,1.12233,38,-1.7078,29,-2.0099,69,-0.7098
ENSG00000161526,SAP30BP,91,0.50360,103,0.71282,108,0.79346,94,0.55591,70,0.08748,35,-0.9838,50,-0.4882,27,-1.3676,38,-0.8880
ENSG00000132470,ITGB4,3,-4.2629,103,0.76003,342,3.31311,114,0.93174,15,-2.2251,8,-3.0349,4,-4.0878,24,-1.5083,31,-1.1548
ENSG00000132475,H3-3B,198,-0.8014,103,-1.7816,788,1.49518,426,0.41658,387,0.25987,300,-0.1538,173,-1.0940,292,-0.1958,461,0.54634
ENSG00000132471,WBP2,415,0.15250,103,-1.9805,334,-0.1935,205,-0.9481,728,1.10520,495,0.44126,455,0.34688,253,-0.6265,329,-0.2163
ENSG00000204316,MRPL38,3,-4.2898,103,0.72740,62,-0.0908,83,0.37555,56,-0.2672,94,0.57107,85,0.47444,54,-0.3301,35,-0.9806
ENSG00000161533,ACOX1,34,-1.0648,103,0.67403,106,0.72016,88,0.40728,94,0.51422,58,-0.2484,48,-0.6016,61,-0.1882,43,-0.7237
ENSG00000167881,SRP68,3,-4.2578,103,0.76579,53,-0.3237,54,-0.2753,84,0.42737,97,0.66432,82,0.43847,34,-0.9967,54,-0.2736
ENSG00000182473,EXOC7,3,-4.6865,103,0.27116,102,0.26408,31,-1.5659,117,0.48104,98,0.19402,125,0.69432,51,-0.8302,113,0.42369
ENSG00000141576,RNF157,3,-4.2794,103,0.74009,19,-1.8348,34,-1.0067,154,1.45362,91,0.53400,80,0.36197,48,-0.5022,44,-0.6215
ENSG00000161542,PRPSAP1,3,-3.8771,103,1.22853,78,0.74043,5,-3.2423,112,1.38960,54,0.12497,28,-0.9420,53,0.11627,30,-0.7601
ENSG00000182534,MXRA7,254,0.22372,103,-1.1852,270,0.31856,303,0.51308,274,0.34438,241,0.13629,169,-0.4744,121,-0.9409,311,0.55508
ENSG00000161547,SRSF2,399,1.46548,103,-0.7800,209,0.33607,25,-2.8857,177,0.07015,110,-0.6788,198,0.28042,80,-1.1703,199,0.25805
ENSG00000129657,SEC14L1,7,-3.1645,103,0.91880,86,0.61436,52,-0.1955,43,-0.4988,62,0.08924,39,-0.7171,47,-0.3684,113,1.08263
ENSG00000184640,SEPTIN9,3,-4.2737,103,0.74711,131,1.17169,0,-7.0576,74,0.19524,59,-0.1636,106,0.93964,35,-0.9606,36,-0.9365
ENSG00000078687,TNRC6C,3,-4.1399,103,0.90569,66,0.17370,26,-1.2886,48,-0.3290,96,0.78586,54,-0.1812,85,0.57337,61,0.03188
ENSG00000108669,CYTH1,339,2.68819,103,0.39198,43,-0.9743,4,-4.2903,43,-0.9590,46,-0.8581,44,-1.0116,79,-0.0409,62,-0.4201
ENSG00000035862,TIMP2,1358,1.86656,103,-2.3078,381,-0.3354,163,-1.6312,736,0.73838,381,-0.3355,386,-0.3479,226,-1.1412,587,0.35865
ENSG00000108679,LGALS3BP,615,3.08781,103,-0.3219,136,0.11722,68,-0.9530,178,0.55985,24,-2.5143,25,-2.5560,48,-1.4688,40,-1.7688
ENSG00000167281,RBFOX3,3,-4.0871,103,0.96961,5,-3.4184,42,-0.4913,16,-1.8909,50,-0.2114,118,1.46807,26,-1.1947,92,0.77184
ENSG00000181045,SLC26A11,3,-4.3744,103,0.62921,51,-0.4983,13,-2.5429,157,1.37687,142,1.19341,47,-0.6730,49,-0.5706,87,0.35838
ENSG00000171246,NPTX1,170,-0.2221,103,-0.9975,5,-5.3478,72,-1.5354,0,-9.3382,481,1.54977,528,2.22556,60,-1.7934,9,-4.4703
ENSG00000175866,BAIAP2,137,-0.2500,103,-0.6930,64,-1.4221,66,-1.3602,26,-2.7303,268,0.85245,323,1.42699,43,-1.9997,251,0.73821
ENSG00000181409,AATK,747,2.79956,103,-0.7901,53,-1.7922,16,-3.5213,233,0.50629,28,-2.7177,131,-0.4658,155,-0.1570,113,-0.6534
ENSG00000224877,NDUFAF8,157,0.09590,103,-0.5641,174,0.26659,247,0.85232,54,-1.5523,139,-0.0908,173,0.29756,83,-0.8866,172,0.24370
ENSG00000157637,SLC38A10,3,-4.0166,103,1.05569,146,1.70487,12,-2.2433,93,0.87841,70,0.39250,25,-1.2851,42,-0.4020,27,-1.1020
ENSG00000184009,ACTG1,1471,0.09245,103,-3.8885,1425,0.04190,758,-0.9445,2318,0.85060,1429,0.04664,1851,0.54003,891,-0.6960,1788,0.41162
ENSG00000182446,NPLOC4,3,-3.9513,103,1.13581,57,0.13077,20,-1.4881,70,0.46399,49,-0.1108,71,0.58311,40,-0.4190,39,-0.4612
ENSG00000185359,HGS,203,1.33800,103,0.17784,67,-0.4953,33,-1.5673,122,0.45309,43,-1.1831,127,0.60922,45,-1.1055,51,-0.9053
ENSG00000262814,MRPL12,3,-4.6148,103,0.35245,59,-0.5389,56,-0.6063,183,1.34269,53,-0.6800,122,0.73360,68,-0.3026,59,-0.5352
ENSG00000225663,MCRIP1,261,0.16564,1091,2.95117,120,-1.0450,111,-1.1630,210,-0.1832,107,-1.2156,129,-1.0186,100,-1.3170,97,-1.3660
ENSG00000185624,P4HB,3,-5.9262,1099,3.36486,134,-0.6704,34,-2.6853,259,0.37409,116,-0.8886,101,-1.1907,83,-1.3892,124,-0.7915
ENSG00000141522,ARHGDIA,353,0.64472,103,-1.2966,163,-0.5956,119,-1.0752,432,0.99301,324,0.50160,270,0.22718,199,-0.2850,150,-0.7208
ENSG00000141552,ANAPC11,3,-5.0962,103,-0.1846,204,0.94054,115,-0.0129,124,0.10621,99,-0.2395,145,0.42324,69,-0.8088,150,0.41700
ENSG00000185813,PCYT2,3,-4.0556,103,1.00790,47,-0.2765,56,-0.0038,46,-0.3225,98,0.92169,58,0.05075,38,-0.5918,54,-0.0467
ENSG00000197063,MAFG,3,-4.1936,103,0.84193,45,-0.4984,23,-1.5342,133,1.30064,62,0.01235,82,0.52302,42,-0.5926,43,-0.5745
ENSG00000169689,CENPX,3,-4.2617,103,0.76068,61,-0.0847,27,-1.3393,105,0.80288,64,-0.0161,83,0.45159,47,-0.5036,71,0.15492
ENSG00000169738,DCXR,3,-4.7780,103,0.16783,143,0.70666,53,-0.8658,148,0.77180,117,0.37541,66,-0.5874,108,0.24286,120,0.42413
ENSG00000169727,GPS1,3,-5.7863,1069,3.58687,87,-1.1789,30,-2.7326,148,-0.3613,144,-0.4051,102,-1.0297,88,-1.1553,92,-1.0965
ENSG00000169710,FASN,173,0.24516,103,-0.5755,106,-0.5348,41,-1.9718,249,0.85411,239,0.78183,172,0.27050,113,-0.4248,118,-0.3597
ENSG00000141551,CSNK1D,3,-5.7095,1095,3.86091,128,-0.5064,13,-3.8220,118,-0.6287,82,-1.1798,102,-0.9389,56,-1.7613,69,-1.4471
ENSG00000141580,WDR45B,17,-2.3851,103,0.32962,107,0.38639,102,0.30876,94,0.17884,57,-0.6045,80,-0.0923,83,-0.0159,118,0.55182
ENSG00000141542,RAB40B,3,-4.6984,103,0.25727,60,-0.5845,17,-2.4680,29,-1.6835,25,-1.9025,116,0.52462,125,0.58014,282,2.08629
ENSG00000141560,FN3KRP,207,0.27683,1118,4.00232,46,-2.0156,23,-3.0166,60,-1.6352,67,-1.4702,71,-1.4823,34,-2.4827,45,-2.0580
ENSG00000141556,TBCD,3,-4.0534,103,1.01097,33,-0.8259,10,-2.5954,76,0.49143,74,0.46071,61,0.14388,53,-0.0969,87,0.72419
ENSG00000101557,USP14,3,-5.1565,103,-0.2494,69,-0.8695,186,0.71363,187,0.72287,211,0.93359,146,0.35112,74,-0.7685,80,-0.6318
ENSG00000101577,LPIN2,3,-4.3031,103,0.71228,73,0.14352,46,-0.5730,71,0.10863,71,0.09767,73,0.15264,61,-0.1300,93,0.53526
ENSG00000118680,MYL12B,146,-0.8604,103,-1.3861,204,-0.3438,294,0.24239,341,0.48473,508,1.17489,302,0.32217,137,-0.9555,196,-0.4041
ENSG00000170579,DLGAP1,3,-5.1254,103,-0.2221,14,-3.1325,6,-4.2925,44,-1.5012,247,1.24036,316,2.18833,48,-1.3707,85,-0.5132
ENSG00000263753,LINC00667,3,-4.0708,103,0.98913,52,-0.1351,38,-0.6254,36,-0.7153,53,-0.1111,49,-0.2616,54,-0.0790,131,1.42081
ENSG00000082397,EPB41L3,65,-2.1888,1035,2.43963,92,-1.6770,171,-0.7393,348,0.38337,232,-0.2684,251,-0.1578,175,-0.7100,127,-1.1900
ENSG00000173482,PTPRM,3,-4.8708,207,1.24585,14,-2.9308,71,-0.5175,179,0.99280,93,-0.0997,72,-0.5498,62,-0.7250,215,1.32198
ENSG00000206418,RAB12,3,-4.2144,103,0.81706,85,0.49516,40,-0.6839,85,0.50216,41,-0.6589,81,0.47857,17,-1.9331,89,0.57379
ENSG00000178127,NDUFV2,206,0.66826,103,-0.4548,100,-0.4963,53,-1.4712,314,1.41089,83,-0.7864,163,0.31284,98,-0.5377,92,-0.6354
ENSG00000101745,ANKRD12,3,-5.7222,103,-0.8570,219,0.33168,504,1.81979,149,-0.2864,121,-0.6104,157,-0.2245,221,0.34444,151,-0.2683
ENSG00000017797,RALBP1,230,1.03134,103,-0.2970,216,0.91637,224,0.97863,92,-0.4736,107,-0.2292,81,-0.7314,79,-0.7080,29,-2.1886
ENSG00000168461,RAB31,3,-4.7021,103,0.25373,203,1.42733,202,1.41510,31,-1.5862,61,-0.5628,65,-0.5219,100,0.20950,46,-1.0086
ENSG00000101558,VAPA,23,-3.4699,103,-1.2799,193,-0.3185,238,0.01496,446,1.06568,378,0.77791,254,0.13363,224,-0.0797,246,0.07056
ENSG00000134265,NAPG,5,-4.2466,103,0.05410,45,-1.2106,67,-0.6103,135,0.50099,166,0.84335,151,0.79886,77,-0.4040,94,-0.0914
ENSG00000141404,GNAL,37,-1.8002,103,-0.2607,49,-1.3913,52,-1.2970,85,-0.5559,47,-1.4399,83,-0.6447,98,-0.3404,575,3.00919
ENSG00000255112,CHMP1B,25,-2.1414,103,0.02289,109,0.10947,96,-0.0917,196,1.10450,95,-0.0975,133,0.51003,52,-1.0258,72,-0.5327
ENSG00000141385,AFG3L2,4,-4.2191,103,0.55307,43,-0.8341,162,1.34073,87,0.27656,91,0.35507,78,0.11724,38,-1.0050,49,-0.6348
ENSG00000134278,SPIRE1,3,-4.6058,103,0.36256,74,-0.1603,145,0.94263,80,-0.0369,51,-0.7401,99,0.34819,86,0.06914,81,-0.0299
ENSG00000128789,PSMG2,3,-4.0864,103,0.97011,69,0.29079,45,-0.3955,71,0.33406,76,0.45942,63,0.16059,16,-1.9066,66,0.22055
ENSG00000085415,SEH1L,51,-0.1672,103,0.99360,29,-1.0498,0,-6.8526,52,-0.1347,126,1.35461,72,0.44444,21,-1.4712,40,-0.5319
ENSG00000168675,LDLRAD4,3,-4.0351,103,1.03254,78,0.55967,46,-0.2857,39,-0.5563,33,-0.8118,47,-0.2729,66,0.27690,91,0.81958
ENSG00000101654,RNMT,5,-4.3367,103,0.16747,46,-1.0893,57,-0.7568,179,1.10223,160,0.90371,112,0.35163,61,-0.6511,92,-0.0058
ENSG00000067900,ROCK1,3,-4.0702,103,0.99030,129,1.39185,134,1.47258,12,-2.2599,13,-2.1762,27,-1.2309,61,0.12909,57,-0.0015
ENSG00000167088,SNRPD1,3,-4.5203,103,0.46062,67,-0.2249,79,0.02798,100,0.41649,121,0.72874,88,0.22348,63,-0.3298,64,-0.3115
ENSG00000101752,MIB1,280,1.86398,103,0.09776,101,0.06254,84,-0.2170,45,-1.1949,133,0.51662,53,-1.0152,74,-0.4252,43,-1.2511
ENSG00000141447,OSBPL1A,3,-4.5809,103,0.39050,69,-0.2584,151,1.04117,86,0.09169,103,0.38616,86,0.11618,104,0.40950,18,-2.2590
ENSG00000171885,AQP4,305,-1.7003,103,-3.2936,4403,3.03712,2186,1.48202,172,-2.5415,618,-0.6302,217,-2.3401,758,-0.3121,248,-2.0030
ENSG00000170558,CDH2,3,-4.5571,103,0.41790,165,1.23259,61,-0.4063,125,0.74131,64,-0.3424,69,-0.2566,39,-1.0965,97,0.32244
ENSG00000118271,TTR,3,-7.4562,103,-2.6490,106,-2.6027,5662,7.51301,11,-5.8005,2,-7.8168,6,-6.8782,2,-8.1037,35,-4.2143
ENSG00000118276,B4GALT6,3,-4.6201,103,0.34631,18,-2.3114,54,-0.6789,121,0.61485,103,0.35294,101,0.36092,62,-0.4637,165,1.14870
ENSG00000134769,DTNA,7,-6.1917,334,-0.5570,2326,3.09933,1008,1.27149,94,-2.4533,181,-1.4909,134,-2.0612,320,-0.6246,225,-1.1608
ENSG00000166974,MAPRE2,286,0.08002,103,-1.4937,138,-1.0493,81,-1.8570,257,-0.0875,441,0.80055,469,1.07356,219,-0.3425,256,-0.0974
ENSG00000172466,ZNF24,177,1.47813,103,0.52731,90,0.30293,132,0.94838,44,-0.8280,49,-0.6592,23,-1.8940,90,0.30423,15,-2.4310
ENSG00000141429,GALNT1,3,-4.2181,103,0.81306,104,0.83530,43,-0.5931,75,0.28633,140,1.35462,48,-0.4588,33,-1.0086,31,-1.0827
ENSG00000141425,RPRD1A,278,0.89594,103,-0.7107,130,-0.3437,103,-0.7113,167,0.05047,131,-0.3346,253,0.85352,115,-0.5431,89,-0.9369
ENSG00000141424,SLC39A6,3,-5.6295,1099,4.09439,55,-1.7115,46,-1.9602,123,-0.4796,95,-0.8735,75,-1.3447,51,-1.8111,51,-1.7974
ENSG00000134759,ELP2,3,-4.1377,103,0.90836,47,-0.3534,8,-2.9694,73,0.33127,135,1.39417,55,-0.1260,48,-0.3503,67,0.18190
ENSG00000134779,TPGS2,216,-0.8373,2130,3.60982,98,-2.0213,301,-0.3280,548,0.64724,59,-2.7743,93,-2.2323,76,-2.3940,83,-2.2755
ENSG00000101489,CELF4,3,-6.2016,103,-1.3601,48,-2.4753,191,-0.4156,419,0.86660,377,0.68227,402,0.93224,169,-0.6063,373,0.66445
ENSG00000078142,PIK3C3,76,0.01308,103,0.51221,68,-0.1632,39,-1.0047,41,-0.9430,168,1.36883,49,-0.7149,80,0.10251,78,0.05200
ENSG00000132872,SYT4,3,-6.5614,103,-1.7331,55,-2.6579,141,-1.2633,884,1.78202,391,0.33008,545,1.04905,261,-0.3215,266,-0.2895
ENSG00000141469,SLC14A1,3,-5.9088,103,-1.0537,1228,3.77692,438,1.30425,14,-3.9905,92,-1.2163,18,-3.7596,90,-1.2518,26,-3.0657
ENSG00000152234,ATP5F1A,90,-2.5706,103,-2.3749,364,-0.4794,153,-1.7882,839,0.88425,1098,1.36653,635,0.47477,340,-0.5846,670,0.50231
ENSG00000078043,PIAS2,3,-4.1442,103,0.90134,65,0.14365,83,0.53857,49,-0.3118,39,-0.6580,78,0.49694,45,-0.4449,53,-0.1784
ENSG00000167220,HDHD2,3,-4.3967,103,0.60256,119,0.85138,58,-0.3096,97,0.50387,65,-0.1403,70,-0.0176,37,-1.0191,88,0.34163
ENSG00000175387,SMAD2,53,-1.8725,1073,3.70912,169,-0.1073,111,-0.7656,67,-1.5124,33,-2.5621,92,-1.1402,85,-1.1639,33,-2.5773
ENSG00000134030,CTIF,3,-4.3313,103,0.67970,38,-0.8882,19,-1.8934,147,1.31063,122,0.97792,70,0.05211,39,-0.8742,67,-0.0137
ENSG00000177576,C18orf32,162,-0.4914,103,-1.1808,250,0.19874,281,0.39288,274,0.34782,301,0.50237,212,-0.0714,169,-0.4232,245,0.16878
ENSG00000265681,RPL17,151,-2.1000,103,-2.6581,898,0.67126,1537,1.63899,624,0.06912,466,-0.3932,540,-0.1812,497,-0.2917,620,0.05907
ENSG00000134042,MRO,13,-2.4418,103,0.70561,174,1.64725,202,1.95331,25,-1.4869,28,-1.3532,28,-1.4580,62,-0.1270,8,-3.1975
ENSG00000082212,ME2,53,-0.5800,103,0.47137,54,-0.5499,128,0.83282,99,0.40302,69,-0.1678,81,0.08913,49,-0.7139,54,-0.5627
ENSG00000041353,RAB27B,3,-4.1371,103,0.90942,4,-3.7279,26,-1.2354,47,-0.3746,164,1.76667,107,1.15663,27,-1.2305,6,-3.2806
ENSG00000196628,TCF4,3,-5.3602,103,-0.4705,190,0.50823,98,-0.5457,115,-0.3038,153,0.15596,231,0.98876,187,0.48400,79,-0.8775
ENSG00000091164,TXNL1,143,-0.1554,103,-0.6648,103,-0.6705,184,0.24881,169,0.10988,195,0.34799,230,0.72144,72,-1.2011,146,-0.1165
ENSG00000091157,WDR7,403,1.66904,103,-0.6331,35,-2.2610,70,-1.2190,165,0.10987,215,0.53997,176,0.24592,92,-0.8041,107,-0.5795
ENSG00000177511,ST8SIA3,3,-5.3931,103,-0.5057,49,-1.6287,48,-1.6606,102,-0.5217,154,0.13308,213,0.77519,135,-0.0823,400,1.81507
ENSG00000134440,NARS1,577,1.88746,103,-1.0145,149,-0.4520,77,-1.4566,135,-0.5994,215,0.12956,216,0.16243,128,-0.6812,163,-0.3076
ENSG00000049759,NEDD4L,3,-4.8745,103,0.06063,49,-1.0725,46,-1.1766,98,-0.0160,119,0.28954,130,0.50263,58,-0.8447,255,1.63800
ENSG00000074657,ZNF532,51,-0.2996,103,0.83958,68,0.16050,96,0.72638,28,-1.1904,48,-0.4041,54,-0.2269,59,-0.0822,56,-0.1555
ENSG00000166562,SEC11C,3,-6.8089,983,1.65389,695,1.01407,410,0.12783,341,-0.1694,464,0.32724,229,-0.8585,195,-1.0294,240,-0.7161
ENSG00000074695,LMAN1,68,0.15777,103,0.85576,114,1.02702,105,0.89669,53,-0.2353,14,-2.2347,38,-0.8335,47,-0.4173,35,-0.8749
ENSG00000134444,RELCH,3,-4.0807,103,0.97742,24,-1.3057,8,-2.9763,45,-0.3820,80,0.54489,95,0.99502,47,-0.3145,71,0.35474
ENSG00000081913,PHLPP1,354,2.41901,103,0.13431,114,0.30447,56,-0.8184,61,-0.6954,71,-0.4605,40,-1.4186,88,-0.1162,20,-2.3579
ENSG00000119537,KDSR,301,2.00848,103,0.09258,125,0.40836,78,-0.3542,77,-0.3664,45,-1.1980,37,-1.5889,69,-0.5372,100,0.05144
ENSG00000119541,VPS4B,102,0.64093,103,0.65729,28,-1.3534,66,-0.0562,132,1.09094,22,-1.7333,50,-0.5493,32,-1.1850,103,0.65361
ENSG00000166479,TMX3,3,-4.2980,103,0.71843,48,-0.5205,26,-1.4498,98,0.63402,81,0.31642,83,0.42037,72,0.12856,67,0.01959
ENSG00000206052,DOK6,3,-4.4085,103,0.58973,2,-5.2264,61,-0.2421,16,-2.2287,107,0.66152,126,1.11500,42,-0.8389,130,0.98524
ENSG00000133313,CNDP2,3,-4.9802,103,-0.0562,180,0.87014,17,-2.7397,208,1.12515,127,0.28430,137,0.46243,80,-0.4535,74,-0.5786
ENSG00000150656,CNDP1,2147,5.72316,103,-1.3721,25,-3.4442,8,-4.9686,66,-2.0380,0,-9.8976,6,-5.6422,142,-0.8815,6,-5.4971
ENSG00000197971,MBP,25219,4.13640,103,-5.3519,1453,-1.4869,1311,-1.6413,1503,-1.4366,230,-4.1907,345,-3.7588,6686,0.93678,925,-2.1585
ENSG00000122490,SLC66A2,223,1.45457,103,0.12280,39,-1.3889,33,-1.6166,103,0.12240,65,-0.6016,104,0.16087,57,-0.8067,123,0.41053
ENSG00000141759,TXNL4A,302,0.89042,103,-0.8388,139,-0.3764,140,-0.3621,236,0.47523,174,-0.0201,225,0.44953,119,-0.6226,102,-0.8532
ENSG00000129946,SHC2,3,-4.0990,103,0.95553,36,-0.7232,0,-6.8382,89,0.70911,74,0.40182,80,0.61504,41,-0.5346,71,0.32796
ENSG00000099804,CDC34,3,-4.2291,103,0.79895,73,0.21766,33,-0.9923,71,0.18799,33,-0.9909,114,1.16418,38,-0.8106,51,-0.3372
ENSG00000172270,BSG,279,-0.2490,103,-1.7653,358,0.14757,231,-0.5402,344,0.08493,537,0.82591,399,0.37237,250,-0.4213,363,0.17111
ENSG00000099822,HCN2,135,1.01938,103,0.55063,25,-1.6588,3,-4.4515,152,1.22762,32,-1.2798,57,-0.4460,83,0.18932,88,0.28756
ENSG00000099864,PALM,3,-5.1025,103,-0.2153,204,0.91246,60,-1.0452,78,-0.6507,158,0.47517,116,-0.0216,115,-0.0454,225,1.08443
ENSG00000129951,PLPPR3,3,-4.1064,103,0.94677,9,-2.7655,11,-2.4584,46,-0.3800,52,-0.1672,109,1.24661,46,-0.3608,94,0.78442
ENSG00000175221,MED16,11,-2.2787,103,1.19116,66,0.42145,13,-2.0510,85,0.84941,43,-0.2658,56,0.19215,27,-0.9552,46,-0.1357
ENSG00000182087,TMEM259,3,-4.5570,103,0.41727,82,0.04674,32,-1.4096,145,0.99782,123,0.72201,82,0.04894,82,0.04993,62,-0.3958
ENSG00000099817,POLR2E,171,0.24291,103,-0.5605,89,-0.7837,44,-1.8364,250,0.88171,179,0.31633,167,0.22878,128,-0.2237,174,0.26787
ENSG00000167468,GPX4,78,-2.8599,103,-2.4517,664,0.39963,493,-0.0820,1010,1.12027,638,0.33415,586,0.22323,451,-0.2219,581,0.18123
ENSG00000099624,ATP5F1D,530,0.18161,1831,2.50344,209,-1.2641,132,-1.9446,421,-0.1880,347,-0.4896,364,-0.4612,208,-1.2731,329,-0.5736
ENSG00000099622,CIRBP,436,0.37886,103,-1.8493,510,0.64010,201,-0.8472,333,-0.0583,377,0.14150,377,0.16105,337,-0.0384,402,0.24550
ENSG00000160953,PWWP3A,3,-4.6041,103,0.36440,101,0.33408,55,-0.6331,148,0.98094,110,0.47177,83,0.01565,41,-1.0744,95,0.23111
ENSG00000115286,NDUFS7,3,-5.5405,103,-0.6641,157,-0.0048,196,0.35440,217,0.52176,212,0.48419,168,0.12248,185,0.26063,164,0.07101
ENSG00000130005,GAMT,3,-4.8738,103,0.06116,101,0.02747,125,0.37250,119,0.29360,181,1.00785,86,-0.2427,107,0.13087,79,-0.3639
ENSG00000115268,RPS15,1632,1.08234,112,-3.0605,1280,0.66010,997,0.24480,603,-0.5519,759,-0.1923,727,-0.2906,917,0.10918,813,-0.0835
ENSG00000115266,APC2,4,-4.6563,103,-0.0531,202,1.06855,104,-0.0355,147,0.52712,87,-0.3269,132,0.39845,102,-0.0641,52,-1.1155
ENSG00000127540,UQCR11,256,-0.9483,103,-2.3098,567,0.29905,542,0.22387,501,0.09762,647,0.51612,579,0.38086,455,-0.0581,486,0.04949
ENSG00000129968,ABHD17A,406,2.15862,103,-0.2704,56,-1.2047,43,-1.6049,109,-0.1819,145,0.27997,110,-0.1778,86,-0.5530,53,-1.2940
ENSG00000133243,BTBD2,82,-0.4260,103,-0.0723,57,-0.9791,1,-6.6616,185,0.90134,161,0.65861,178,0.97417,73,-0.6019,59,-0.9352
ENSG00000065000,AP3D1,96,-0.4341,103,-0.3311,66,-1.0242,44,-1.6083,197,0.72699,131,0.05179,185,0.71692,125,-0.0265,137,0.11903
ENSG00000104886,PLEKHJ1,3,-4.2113,103,0.82113,63,0.01815,40,-0.7011,112,0.96509,50,-0.3383,84,0.54520,41,-0.6426,45,-0.5167
ENSG00000104904,OAZ1,310,-1.5953,2107,1.51129,575,-0.6608,560,-0.7000,1092,0.35802,983,0.18584,924,0.09769,462,-0.9952,820,-0.1057
ENSG00000130332,LSM7,3,-4.6789,103,0.27952,102,0.26817,97,0.17622,114,0.45011,88,0.02596,86,-0.0155,99,0.22368,87,0.01167
ENSG00000099800,TIMM13,3,-5.0105,103,-0.0898,132,0.31523,44,-1.3889,202,1.03457,147,0.49027,128,0.30296,101,-0.1130,99,-0.1578
ENSG00000176533,GNG7,178,0.59965,103,-0.2850,118,-0.0685,24,-2.4599,59,-1.1311,36,-1.8578,67,-1.0318,208,0.86454,373,1.95775
ENSG00000176490,DIRAS1,3,-4.7778,103,0.16836,28,-1.7960,45,-1.1026,201,1.31099,211,1.39852,101,0.14870,42,-1.2008,92,-0.0162
ENSG00000104969,SGTA,434,1.26523,1072,3.28774,69,-1.6785,22,-3.3217,79,-1.4719,111,-0.9596,70,-1.7688,85,-1.3587,45,-2.3141
